Size Fraction ID,Particle ID,Mineral ID,Volume%,Particle Area,Mineral Area,Weight%,Particle Weight,Mineral Weight
0,82,51,10000,23,23,10000,11960,11960
0,84,2,194,3462,67,160,1779908,28408
0,84,51,8146,3462,2820,8239,1779908,1466400
0,84,52,289,3462,100,249,1779908,44300
0,84,55,376,3462,130,341,1779908,60710
0,84,56,789,3462,273,801,1779908,142506
0,84,57,208,3462,72,211,1779908,37584
0,85,7,720,1152,83,418,569394,23821
0,85,33,200,1152,23,121,569394,6900
0,85,51,8220,1152,947,8648,569394,492440
0,85,55,859,1152,99,812,569394,46233
0,86,51,8728,3906,3409,8737,2029009,1772680
0,86,55,154,3906,60,138,2029009,28020
0,86,56,676,3906,264,679,2029009,137808
0,86,57,276,3906,108,278,2029009,56376
0,86,58,166,3906,65,168,2029009,34125
0,87,77,10000,229,229,10000,91600,91600
0,88,51,7391,575,425,7610,290402,221000
0,88,52,470,575,27,412,290402,11961
0,88,55,2139,575,123,1978,290402,57441
0,25,6,8305,59,49,7464,18381,13720
0,25,51,508,59,3,849,18381,1560
0,25,52,1186,59,7,1687,18381,3101
0,26,51,5398,339,183,5620,169316,95160
0,26,52,560,339,19,497,169316,8417
0,26,55,3097,339,105,2896,169316,49035
0,26,56,944,339,32,987,169316,16704
0,90,51,8510,3483,2964,8664,1778993,1541280
0,90,55,167,3483,58,152,1778993,27086
0,90,56,709,3483,247,725,1778993,128934
0,90,57,198,3483,69,202,1778993,36018
0,90,64,416,3483,145,257,1778993,45675
0,93,51,10000,22,22,10000,11440,11440
0,95,20,2735,585,160,2456,222802,54720
0,95,21,1778,585,104,1844,222802,41080
0,95,29,615,585,36,522,222802,11628
0,95,51,1316,585,77,1797,222802,40040
0,95,53,547,585,32,639,222802,14240
0,95,55,667,585,39,817,222802,18213
0,95,68,2342,585,137,1925,222802,42881
0,96,51,8942,208,186,8926,108358,96720
0,96,59,1058,208,22,1074,108358,11638
0,97,80,10000,321,321,10000,134820,134820
0,99,1,650,492,32,342,247784,8480
0,99,51,8293,492,408,8562,247784,212160
0,99,56,1057,492,52,1095,247784,27144
0,100,51,10000,13,13,10000,6760,6760
0,28,51,6966,1701,1185,7129,864377,616200
0,28,55,2263,1701,385,2080,864377,179795
0,28,56,212,1701,36,217,864377,18792
0,28,57,558,1701,95,574,864377,49590
0,29,51,10000,47,47,10000,24440,24440
0,33,51,10000,36,36,10000,18720,18720
0,35,51,10000,128,128,10000,66560,66560
0,109,51,9027,411,371,9117,211600,192920
0,109,55,973,411,40,883,211600,18680
0,110,56,10000,42,42,10000,21924,21924
0,111,51,9430,386,364,9428,200764,189280
0,111,56,570,386,22,572,200764,11484
0,112,46,10000,87,87,10000,60900,60900
0,115,46,10000,135,135,10000,94500,94500
0,116,1,520,903,47,299,416025,12455
0,116,2,764,903,69,703,416025,29256
0,116,33,399,903,36,260,416025,10800
0,116,51,1982,903,179,2237,416025,93080
0,116,52,1163,903,105,1118,416025,46515
0,116,55,3998,903,361,4052,416025,168587
0,116,57,1174,903,106,1330,416025,55332
0,119,51,9005,744,670,9002,387028,348400
0,119,56,995,744,74,998,387028,38628
0,121,12,10000,61,61,10000,23485,23485
0,39,51,10000,30,30,10000,15600,15600
0,41,51,3509,57,20,3500,29714,10400
0,41,56,6491,57,37,6500,29714,19314
0,123,51,10000,12,12,10000,6240,6240
0,124,46,10000,202,202,10000,141400,141400
0,128,82,10000,124,124,10000,75268,75268
0,129,46,10000,55,55,10000,38500,38500
0,131,11,10000,16,16,10000,5760,5760
0,133,56,10000,20,20,10000,10440,10440
0,135,46,9259,526,487,9574,356073,340900
0,135,55,361,526,19,249,356073,8873
0,135,64,380,526,20,177,356073,6300
0,136,1,2413,1467,354,1416,662452,93810
0,136,2,184,1467,27,173,662452,11448
0,136,51,5494,1467,806,6327,662452,419120
0,136,52,450,1467,66,441,662452,29238
0,136,55,375,1467,55,388,662452,25685
0,136,56,491,1467,72,567,662452,37584
0,136,57,245,1467,36,284,662452,18792
0,136,58,348,1467,51,404,662452,26775
0,137,51,8564,2569,2200,8557,1336942,1144000
0,137,56,724,2569,186,726,1336942,97092
0,137,57,292,2569,75,293,1336942,39150
0,137,58,420,2569,108,424,1336942,56700
0,138,46,9715,878,853,9737,613250,597100
0,138,47,285,878,25,263,613250,16150
0,139,2,191,2043,39,158,1046796,16536
0,139,5,132,2043,27,102,1046796,10638
0,139,7,127,2043,26,71,1046796,7462
0,139,51,8365,2043,1709,8490,1046796,888680
0,139,52,176,2043,36,152,1046796,15948
0,139,56,529,2043,108,539,1046796,56376
0,139,57,480,2043,98,489,1046796,51156
0,141,51,9374,447,419,9371,232496,217880
0,141,57,626,447,28,629,232496,14616
0,143,51,9378,579,543,9376,301152,282360
0,143,56,622,579,36,624,301152,18792
0,144,11,9377,1075,1008,9336,388675,362880
0,144,12,623,1075,67,664,388675,25795
0,145,46,10000,582,582,10000,407400,407400
0,42,75,30,4622,14,30,1885436,5600
0,42,77,9165,4622,4236,8987,1885436,1694400
0,42,78,753,4622,348,925,1885436,174348
0,42,79,52,4622,24,59,1885436,11088
0,43,77,10000,111,111,10000,44400,44400
0,147,51,10000,87,87,10000,45240,45240
0,148,51,10000,29,29,10000,15080,15080
0,46,51,3929,56,22,3917,29209,11440
0,46,57,4821,56,27,4825,29209,14094
0,46,58,1250,56,7,1258,29209,3675
0,47,51,8889,27,24,8879,14055,12480
0,47,58,1111,27,3,1121,14055,1575
0,153,1,10000,23,23,10000,6095,6095
0,154,51,5424,448,243,5443,232160,126360
0,154,55,491,448,22,443,232160,10274
0,154,56,4085,448,183,4115,232160,95526
0,158,51,7127,355,253,7183,183154,131560
0,158,55,845,355,30,765,183154,14010
0,158,56,2028,355,72,2052,183154,37584
0,159,51,7311,305,223,7304,158764,115960
0,159,56,2689,305,82,2696,158764,42804
0,160,51,10000,13,13,10000,6760,6760
0,161,29,426,775,33,270,394603,10659
0,161,51,7613,775,590,7775,394603,306800
0,161,55,516,775,40,473,394603,18680
0,161,56,465,775,36,476,394603,18792
0,161,57,981,775,76,1005,394603,39672
0,163,51,10000,51,51,10000,26520,26520
0,164,51,10000,25,25,10000,13000,13000
0,166,30,437,549,24,291,266015,7752
0,166,51,4026,549,221,4320,266015,114920
0,166,55,5082,549,279,4898,266015,130293
0,166,56,455,549,25,491,266015,13050
0,167,51,10000,13,13,10000,6760,6760
0,168,51,10000,78,78,10000,40560,40560
0,174,8,1648,182,30,1159,66259,7680
0,174,30,1484,182,27,1316,66259,8721
0,174,33,2802,182,51,2309,66259,15300
0,174,55,4066,182,74,5216,66259,34558
0,177,51,8422,1280,1078,8417,666004,560560
0,177,56,1086,1280,139,1089,666004,72558
0,177,57,492,1280,63,494,666004,32886
0,49,33,4213,743,313,2969,316233,93900
0,49,51,5061,743,376,6183,316233,195520
0,49,55,336,743,25,369,316233,11675
0,49,56,390,743,29,479,316233,15138
0,52,51,10000,50,50,10000,26000,26000
0,53,51,7576,33,25,7768,16736,13000
0,53,55,2424,33,8,2232,16736,3736
0,57,33,270,37,1,157,19157,300
0,57,51,1892,37,7,1900,19157,3640
0,57,55,541,37,2,488,19157,934
0,57,59,7297,37,27,7456,19157,14283
0,59,51,10000,59,59,10000,30680,30680
0,60,51,10000,73,73,10000,37960,37960
0,179,51,9050,821,743,9047,427076,386360
0,179,56,512,821,42,513,427076,21924
0,179,57,438,821,36,440,427076,18792
0,61,51,9084,2577,2341,9081,1340512,1217320
0,61,56,636,2577,164,639,1340512,85608
0,61,57,279,2577,72,280,1340512,37584
0,63,51,10000,18,18,10000,9360,9360
0,65,51,10000,55,55,10000,28600,28600
0,182,51,9225,271,250,9299,139807,130000
0,182,55,775,271,21,701,139807,9807
0,70,30,87,4462,39,54,2314772,12597
0,70,51,8445,4462,3768,8465,2314772,1959360
0,70,56,737,4462,329,742,2314772,171738
0,70,57,347,4462,155,350,2314772,80910
0,70,58,164,4462,73,166,2314772,38325
0,70,59,220,4462,98,224,2314772,51842
0,73,51,10000,67,67,10000,34840,34840
0,184,51,9456,2925,2766,9472,1518546,1438320
0,184,53,123,2925,36,105,1518546,16020
0,184,56,123,2925,36,124,1518546,18792
0,184,57,297,2925,87,299,1518546,45414
0,186,51,10000,70,70,10000,36400,36400
0,187,51,8963,1437,1288,8974,746328,669760
0,187,55,153,1437,22,138,746328,10274
0,187,56,724,1437,104,727,746328,54288
0,187,57,160,1437,23,161,746328,12006
0,189,23,106,2819,30,75,1452200,10950
0,189,29,131,2819,37,82,1452200,11951
0,189,51,8847,2819,2494,8930,1452200,1296880
0,189,55,153,2819,43,138,1452200,20081
0,189,56,635,2819,179,643,1452200,93438
0,189,58,128,2819,36,130,1452200,18900
0,76,1,1500,600,90,877,271939,23850
0,76,2,733,600,44,686,271939,18656
0,76,51,3217,600,193,3691,271939,100360
0,76,55,333,600,20,343,271939,9340
0,76,78,1217,600,73,1345,271939,36573
0,76,79,3000,600,180,3058,271939,83160
0,83,78,10000,15,15,10000,7515,7515
0,192,51,10000,41,41,10000,21320,21320
0,193,51,9654,664,641,9688,344061,333320
0,193,55,346,664,23,312,344061,10741
0,194,51,8425,838,706,8471,433384,367120
0,194,55,573,838,48,517,433384,22416
0,194,56,1002,838,84,1012,433384,43848
0,195,51,8889,171,152,8991,87913,79040
0,195,55,1111,171,19,1009,87913,8873
0,196,51,9136,11197,10230,9137,5822069,5319600
0,196,55,49,11197,55,44,5822069,25685
0,196,56,485,11197,543,487,5822069,283446
0,196,57,201,11197,225,202,5822069,117450
0,196,58,64,11197,72,65,5822069,37800
0,196,59,64,11197,72,65,5822069,38088
0,89,1,204,3036,62,122,1342558,16430
0,89,2,632,3036,192,606,1342558,81408
0,89,7,382,3036,116,248,1342558,33292
0,89,12,76,3036,23,66,1342558,8855
0,89,20,194,3036,59,150,1342558,20178
0,89,21,161,3036,49,144,1342558,19355
0,89,22,313,3036,95,225,1342558,30210
0,89,29,346,3036,105,253,1342558,33915
0,89,30,66,3036,20,48,1342558,6460
0,89,31,122,3036,37,120,1342558,16058
0,89,32,316,3036,96,217,1342558,29088
0,89,46,79,3036,24,125,1342558,16800
0,89,48,217,3036,66,288,1342558,38676
0,89,51,623,3036,189,732,1342558,98280
0,89,52,623,3036,189,624,1342558,83727
0,89,55,4878,3036,1481,5152,1342558,691627
0,89,57,573,3036,174,677,1342558,90828
0,89,58,138,3036,42,164,1342558,22050
0,89,68,56,3036,17,40,1342558,5321
0,91,55,10000,37,37,10000,17279,17279
0,92,22,10000,7,7,10000,2226,2226
0,199,51,5932,118,70,6053,60136,36400
0,199,55,2034,118,24,1864,60136,11208
0,199,56,2034,118,24,2083,60136,12528
0,200,51,8798,1539,1354,8824,797900,704080
0,200,55,325,1539,50,293,797900,23350
0,200,56,468,1539,72,471,797900,37584
0,200,57,409,1539,63,412,797900,32886
0,201,5,5955,1691,1007,6186,641409,396758
0,201,7,95,1691,16,72,641409,4592
0,201,31,213,1691,36,244,641409,15624
0,201,43,591,1691,100,631,641409,40500
0,201,45,2821,1691,477,2380,641409,152640
0,201,49,325,1691,55,488,641409,31295
0,202,30,3467,1367,474,2567,596368,153102
0,202,51,3621,1367,495,4316,596368,257400
0,202,55,2911,1367,398,3117,596368,185866
0,203,29,149,1208,18,92,629147,5814
0,203,30,2003,1208,242,1242,629147,78166
0,203,31,174,1208,21,145,629147,9114
0,203,46,2997,1208,362,4028,629147,253400
0,203,48,464,1208,56,522,629147,32816
0,203,51,1225,1208,148,1223,629147,76960
0,203,55,2343,1208,283,2101,629147,132161
0,203,56,646,1208,78,647,629147,40716
0,204,46,10000,92,92,10000,64400,64400
0,205,2,3500,100,35,3284,45195,14840
0,205,55,6500,100,65,6716,45195,30355
0,206,51,8914,7679,6845,8910,3994856,3559400
0,206,56,770,7679,591,772,3994856,308502
0,206,57,270,7679,207,270,3994856,108054
0,206,58,47,7679,36,47,3994856,18900
0,207,46,10000,1147,1147,10000,802900,802900
0,208,11,5260,1405,739,5107,520902,266040
0,208,12,4484,1405,630,4656,520902,242550
0,208,20,256,1405,36,236,520902,12312
0,209,51,9023,174,157,9114,89579,81640
0,209,55,977,174,17,886,89579,7939
0,211,20,325,1107,36,255,482983,12312
0,211,21,3884,1107,430,3517,482983,169850
0,211,30,325,1107,36,241,482983,11628
0,211,51,994,1107,110,1184,482983,57200
0,211,52,434,1107,48,440,482983,21264
0,211,55,3713,1107,411,3974,482983,191937
0,211,57,325,1107,36,389,482983,18792
0,212,19,10000,29,29,10000,8990,8990
0,214,1,920,1033,95,515,489008,25175
0,214,2,455,1033,47,408,489008,19928
0,214,32,174,1033,18,112,489008,5454
0,214,51,3921,1033,405,4307,489008,210600
0,214,55,2894,1033,299,2855,489008,139633
0,214,56,1636,1033,169,1804,489008,88218
0,215,51,10000,15,15,10000,7800,7800
0,216,51,10000,198,198,10000,102960,102960
0,218,1,4069,1369,557,2662,554417,147605
0,218,78,5931,1369,812,7338,554417,406812
0,219,51,10000,41,41,10000,21320,21320
0,221,46,82,4407,36,111,2273048,25200
0,221,51,5235,4407,2307,5278,2273048,1199640
0,221,55,1234,4407,544,1118,2273048,254048
0,221,56,1511,4407,666,1529,2273048,347652
0,221,57,1502,4407,662,1520,2273048,345564
0,221,58,354,4407,156,360,2273048,81900
0,221,59,82,4407,36,84,2273048,19044
0,222,51,9330,3491,3257,9327,1815788,1693640
0,222,56,567,3491,198,569,1815788,103356
0,222,57,103,3491,36,103,1815788,18792
0,223,51,10000,23,23,10000,11960,11960
0,224,11,9840,1746,1718,9829,629260,618480
0,224,12,160,1746,28,171,629260,10780
0,226,46,9146,328,300,9289,226072,210000
0,226,54,854,328,28,711,226072,16072
0,228,51,6008,2688,1615,6202,1354146,839800
0,228,55,3095,2688,832,2869,1354146,388544
0,228,56,763,2688,205,790,1354146,107010
0,228,57,134,2688,36,139,1354146,18792
0,229,55,158,2660,42,122,1608740,19614
0,229,82,9842,2660,2618,9878,1608740,1589126
0,94,51,10000,314,314,10000,163280,163280
0,98,51,8431,357,301,8476,184652,156520
0,98,55,560,357,20,506,184652,9340
0,98,56,1008,357,36,1018,184652,18792
0,233,51,5458,306,167,5679,152908,86840
0,233,55,3856,306,118,3604,152908,55106
0,233,56,686,306,21,717,152908,10962
0,102,1,214,2334,50,113,1175377,13250
0,102,2,120,2334,28,101,1175377,11872
0,102,7,300,2334,70,171,1175377,20090
0,102,51,8209,2334,1916,8477,1175377,996320
0,102,55,553,2334,129,513,1175377,60243
0,102,56,604,2334,141,626,1175377,73602
0,103,51,10000,38,38,10000,19760,19760
0,235,46,10000,1751,1751,10000,1225700,1225700
0,236,51,9182,3510,3223,9187,1824179,1675960
0,236,55,83,3510,29,74,1824179,13543
0,236,56,191,3510,67,192,1824179,34974
0,236,57,544,3510,191,547,1824179,99702
0,237,51,10000,193,193,10000,100360,100360
0,238,51,8397,580,487,8461,299311,253240
0,238,55,776,580,45,702,299311,21015
0,238,56,828,580,48,837,299311,25056
0,104,51,4057,106,43,4146,53926,22360
0,104,55,2264,106,24,2078,53926,11208
0,104,56,3679,106,39,3775,53926,20358
0,106,55,10000,16,16,10000,7472,7472
0,240,51,10000,317,317,10000,164840,164840
0,241,51,10000,280,280,10000,145600,145600
0,242,51,5833,324,189,5856,167815,98280
0,242,55,525,324,17,473,167815,7939
0,242,56,3642,324,118,3670,167815,61596
0,244,51,7949,902,717,8047,463305,372840
0,244,55,1231,902,111,1119,463305,51837
0,244,56,399,902,36,406,463305,18792
0,244,57,421,902,38,428,463305,19836
0,246,2,278,1655,46,230,848885,19504
0,246,5,320,1655,53,246,848885,20882
0,246,6,36,1655,6,20,848885,1680
0,246,7,628,1655,104,352,848885,29848
0,246,31,278,1655,46,235,848885,19964
0,246,32,423,1655,70,250,848885,21210
0,246,47,991,1655,164,1248,848885,105944
0,246,48,54,1655,9,62,848885,5274
0,246,51,1202,1655,199,1219,848885,103480
0,246,54,2369,1655,392,2651,848885,225008
0,246,55,181,1655,30,165,848885,14010
0,246,56,502,1655,83,510,848885,43326
0,246,57,471,1655,78,480,848885,40716
0,246,58,508,1655,84,520,848885,44100
0,246,59,1758,1655,291,1813,848885,153939
0,247,51,8336,1719,1433,8352,892142,745160
0,247,55,244,1719,42,220,892142,19614
0,247,56,1175,1719,202,1182,892142,105444
0,247,57,244,1719,42,246,892142,21924
0,248,51,9571,862,825,9592,447269,429000
0,248,55,220,862,19,198,447269,8873
0,248,56,209,862,18,210,447269,9396
0,249,51,10000,35,35,10000,18200,18200
0,251,51,8904,1305,1162,8926,676906,604240
0,251,55,276,1305,36,248,676906,16812
0,251,56,544,1305,71,548,676906,37062
0,251,57,276,1305,36,278,676906,18792
0,252,51,10000,10,10,10000,5200,5200
0,254,59,10000,38,38,10000,20102,20102
0,255,51,6731,52,35,6963,26139,18200
0,255,55,3269,52,17,3037,26139,7939
0,256,51,10000,32,32,10000,16640,16640
0,257,51,9048,1040,941,9065,539788,489320
0,257,55,212,1040,22,190,539788,10274
0,257,56,394,1040,41,396,539788,21402
0,257,57,346,1040,36,348,539788,18792
0,258,51,10000,14,14,10000,7280,7280
0,262,51,10000,62,62,10000,32240,32240
0,263,51,6983,116,81,6975,60390,42120
0,263,57,3017,116,35,3025,60390,18270
0,270,51,10000,31,31,10000,16120,16120
0,271,78,10000,567,567,10000,284067,284067
0,272,51,10000,59,59,10000,30680,30680
0,273,46,8142,226,184,8396,153412,128800
0,273,48,1858,226,42,1604,153412,24612
0,274,51,8727,1233,1076,8736,640484,559520
0,274,55,146,1233,18,131,640484,8406
0,274,56,730,1233,90,734,640484,46980
0,274,57,397,1233,49,399,640484,25578
0,275,30,745,1543,115,478,776636,37145
0,275,51,8328,1543,1285,8604,776636,668200
0,275,55,395,1543,61,367,776636,28487
0,275,56,272,1543,42,282,776636,21924
0,275,57,259,1543,40,269,776636,20880
0,277,51,10000,43,43,10000,22360,22360
0,108,8,285,1687,48,155,790323,12288
0,108,29,178,1687,30,123,790323,9690
0,108,30,207,1687,35,143,790323,11305
0,108,33,919,1687,155,588,790323,46500
0,108,51,4351,1687,734,4829,790323,381680
0,108,55,3094,1687,522,3084,790323,243774
0,108,56,522,1687,88,581,790323,45936
0,108,57,445,1687,75,495,790323,39150
0,113,8,10000,4,4,10000,1024,1024
0,281,51,7921,957,758,7937,496640,394160
0,281,55,313,957,30,282,496640,14010
0,281,56,387,957,37,389,496640,19314
0,281,57,1003,957,96,1009,496640,50112
0,281,59,376,957,36,383,496640,19044
0,282,51,10000,1181,1181,10000,614120,614120
0,283,51,10000,49,49,10000,25480,25480
0,284,55,4528,106,48,4254,52692,22416
0,284,56,5472,106,58,5746,52692,30276
0,285,51,8695,1839,1599,8691,956760,831480
0,285,56,881,1839,162,884,956760,84564
0,285,57,424,1839,78,426,956760,40716
0,287,51,10000,30,30,10000,15600,15600
0,289,51,10000,12,12,10000,6240,6240
0,290,11,10000,1943,1943,10000,699480,699480
0,114,51,10000,112,112,10000,58240,58240
0,117,51,10000,111,111,10000,57720,57720
0,292,57,10000,19,19,10000,9918,9918
0,293,20,194,2015,39,98,1366246,13338
0,293,31,174,2015,35,111,1366246,15190
0,293,46,8958,2015,1805,9248,1366246,1263500
0,293,48,263,2015,53,227,1366246,31058
0,293,51,412,2015,83,316,1366246,43160
0,294,51,10000,56,56,10000,29120,29120
0,295,51,9247,730,675,9244,379710,351000
0,295,56,753,730,55,756,379710,28710
0,296,51,9244,476,440,9241,247592,228800
0,296,57,756,476,36,759,247592,18792
0,299,51,10000,10,10,10000,5200,5200
0,118,11,10000,37,37,10000,13320,13320
0,122,11,10000,19,19,10000,6840,6840
0,302,11,4720,1661,784,4564,618423,282240
0,302,12,5075,1661,843,5248,618423,324555
0,302,20,205,1661,34,188,618423,11628
0,304,51,10000,16,16,10000,8320,8320
0,306,2,914,2155,197,883,946363,83528
0,306,7,1698,2155,366,1110,946363,105042
0,306,22,223,2155,48,161,946363,15264
0,306,51,1564,2155,337,1852,946363,175240
0,306,52,278,2155,60,281,946363,26580
0,306,55,4896,2155,1055,5206,946363,492685
0,306,56,167,2155,36,199,946363,18792
0,306,57,260,2155,56,309,946363,29232
0,307,51,10000,15,15,10000,7800,7800
0,308,51,5938,64,38,6194,31902,19760
0,308,55,4063,64,26,3806,31902,12142
0,309,51,10000,38,38,10000,19760,19760
0,313,51,10000,103,103,10000,53560,53560
0,314,51,10000,14,14,10000,7280,7280
0,125,51,10000,24,24,10000,12480,12480
0,126,51,10000,54,54,10000,28080,28080
0,316,30,1068,440,47,690,219942,15181
0,316,51,6045,440,266,6289,219942,138320
0,316,56,955,440,42,997,219942,21924
0,316,57,818,440,36,854,219942,18792
0,316,58,1114,440,49,1170,219942,25725
0,317,11,10000,619,619,10000,222840,222840
0,318,56,10000,40,40,10000,20880,20880
0,323,51,10000,64,64,10000,33280,33280
0,324,51,8946,7559,6762,8941,3932526,3516240
0,324,56,713,7559,539,715,3932526,281358
0,324,57,294,7559,222,295,3932526,115884
0,324,59,48,7559,36,48,3932526,19044
0,127,51,10000,37,37,10000,19240,19240
0,132,5,182,1703,31,139,877392,12214
0,132,47,23,1703,4,29,877392,2584
0,132,51,8784,1703,1496,8866,877392,777920
0,132,55,570,1703,97,516,877392,45299
0,132,58,440,1703,75,449,877392,39375
0,327,51,9091,660,600,9215,338580,312000
0,327,52,909,660,60,785,338580,26580
0,329,11,839,441,37,789,168860,13320
0,329,12,9161,441,404,9211,168860,155540
0,134,17,13,26708,34,9,13763173,12070
0,134,33,96,26708,257,56,13763173,77100
0,134,34,16,26708,42,9,13763173,11865
0,134,47,1,26708,4,2,13763173,2584
0,134,51,8692,26708,23215,8771,13763173,12071800
0,134,52,13,26708,36,12,13763173,15948
0,134,53,13,26708,36,12,13763173,16020
0,134,54,40,26708,108,45,13763173,61992
0,134,55,373,26708,997,338,13763173,465599
0,134,56,377,26708,1006,382,13763173,525132
0,134,57,216,26708,578,219,13763173,301716
0,134,58,95,26708,255,97,13763173,133875
0,134,59,39,26708,104,40,13763173,55016
0,134,72,13,26708,36,9,13763173,12456
0,140,51,9361,2832,2651,9359,1473002,1378520
0,140,56,403,2832,114,404,1473002,59508
0,140,57,237,2832,67,237,1473002,34974
0,331,82,10000,174,174,10000,105618,105618
0,332,51,8921,899,802,8917,467674,417040
0,332,56,423,899,38,424,467674,19836
0,332,57,656,899,59,659,467674,30798
0,334,51,9282,2744,2547,9267,1429146,1324440
0,334,54,131,2744,36,145,1429146,20664
0,334,56,324,2744,89,325,1429146,46458
0,334,57,262,2744,72,263,1429146,37584
0,335,11,4175,1176,491,4018,439885,176760
0,335,12,5570,1176,655,5733,439885,252175
0,335,23,255,1176,30,249,439885,10950
0,142,51,8633,1397,1206,8668,723522,627120
0,142,55,429,1397,60,387,723522,28020
0,142,56,938,1397,131,945,723522,68382
