Size Fraction ID,Particle ID,Mineral ID,Volume%,Particle Area,Mineral Area,Weight%,Particle Weight,Mineral Weight
0,312,19,10000,37,37,10000,11470,11470
0,314,11,10000,12,12,10000,4320,4320
0,315,2,4077,233,95,4973,81002,40280
0,315,7,4378,233,102,3614,81002,29274
0,315,22,1545,233,36,1413,81002,11448
0,319,69,10000,14,14,10000,3794,3794
0,320,1,10000,290,290,10000,76850,76850
0,326,51,10000,43,43,10000,22360,22360
0,327,51,9190,247,227,9267,127380,118040
0,327,55,810,247,20,733,127380,9340
0,328,11,10000,12,12,10000,4320,4320
0,330,19,10000,319,319,10000,98890,98890
0,329,30,10000,37,37,10000,11951,11951
0,334,2,5556,54,30,5316,23928,12720
0,334,55,4444,54,24,4684,23928,11208
0,337,22,10000,23,23,10000,7314,7314
0,338,31,10000,21,21,10000,9114,9114
0,340,6,10000,18,18,10000,5040,5040
0,342,1,904,343,31,691,118927,8215
0,342,3,525,343,18,401,118927,4770
0,342,23,7522,343,258,7918,118927,94170
0,342,24,1050,343,36,990,118927,11772
0,344,9,10000,85,85,10000,22270,22270
0,156,11,43,10072,43,53,2923615,15480
0,156,17,40,10072,40,49,2923615,14200
0,156,20,115,10072,116,136,2923615,39672
0,156,31,71,10072,72,107,2923615,31248
0,156,33,3077,10072,3099,3180,2923615,929700
0,156,34,6627,10072,6675,6450,2923615,1885688
0,156,35,27,10072,27,26,2923615,7628
0,157,19,10000,30,30,10000,9300,9300
0,348,20,10000,55,55,10000,18810,18810
0,349,11,10000,41,41,10000,14760,14760
0,355,20,5604,91,51,5783,30162,17442
0,355,22,4396,91,40,4217,30162,12720
0,357,19,10000,38,38,10000,11780,11780
0,358,33,10000,13,13,10000,3900,3900
0,159,34,10000,478,478,10000,135035,135035
0,160,34,10000,31,31,10000,8758,8758
0,164,34,10000,1,1,10000,283,283
0,167,34,10000,6,6,10000,1695,1695
0,170,12,10000,34,34,10000,13090,13090
0,362,19,5138,654,336,4853,214646,104160
0,362,20,4419,654,289,4605,214646,98838
0,362,31,336,654,22,445,214646,9548
0,362,33,107,654,7,98,214646,2100
0,366,77,10000,79,79,10000,31600,31600
0,367,10,10000,46,46,10000,12190,12190
0,368,51,10000,65,65,10000,33800,33800
0,370,7,4824,85,41,3396,34647,11767
0,370,51,5176,85,44,6604,34647,22880
0,371,30,10000,35,35,10000,11305,11305
0,172,7,676,562,38,627,174033,10906
0,172,19,7206,562,405,7214,174033,125550
0,172,22,1174,562,66,1206,174033,20988
0,172,68,943,562,53,953,174033,16589
0,177,19,154,65,1,147,21084,310
0,177,24,8154,65,53,8220,21084,17331
0,177,68,1692,65,11,1633,21084,3443
0,374,10,10000,47,47,10000,12455,12455
0,376,9,1519,270,41,1073,100096,10742
0,376,10,630,270,17,450,100096,4505
0,376,14,1074,270,29,1101,100096,11020
0,376,32,3000,270,81,2452,100096,24543
0,376,51,963,270,26,1351,100096,13520
0,376,55,222,270,6,280,100096,2802
0,376,78,593,270,16,801,100096,8016
0,376,79,2000,270,54,2492,100096,24948
0,378,19,10000,139,139,10000,43090,43090
0,382,1,10000,50,50,10000,13250,13250
0,383,51,10000,30,30,10000,15600,15600
0,384,19,10000,63,63,10000,19530,19530
0,385,30,10000,170,170,10000,54910,54910
0,386,30,10000,34,34,10000,10982,10982
0,387,7,30,6430,19,26,2133849,5453
0,387,19,2647,6430,1702,2473,2133849,527620
0,387,20,5816,6430,3740,5994,2133849,1279080
0,387,21,95,6430,61,113,2133849,24095
0,387,22,365,6430,235,350,2133849,74730
0,387,29,362,6430,233,353,2133849,75259
0,387,30,482,6430,310,469,2133849,100130
0,387,31,106,6430,68,138,2133849,29512
0,387,33,40,6430,26,37,2133849,7800
0,387,35,56,6430,36,48,2133849,10170
0,389,68,10000,48,48,10000,15024,15024
0,390,20,10000,39,39,10000,13338,13338
0,391,1,10000,34,34,10000,9010,9010
0,394,1,10000,46,46,10000,12190,12190
0,395,20,10000,51,51,10000,17442,17442
0,396,68,10000,13,13,10000,4069,4069
0,398,1,9947,4118,4096,9942,1091754,1085440
0,398,7,53,4118,22,58,1091754,6314
0,401,30,10000,54,54,10000,17442,17442
0,402,6,10000,27,27,10000,7560,7560
0,403,23,10000,33,33,10000,12045,12045
0,404,29,4912,57,28,4912,18411,9044
0,404,30,5088,57,29,5088,18411,9367
0,405,1,10000,27,27,10000,7155,7155
0,407,7,10000,27,27,10000,7749,7749
0,408,10,3895,2108,821,3565,610363,217565
0,408,13,498,2108,105,592,610363,36120
0,408,14,157,2108,33,205,610363,12540
0,408,15,176,2108,37,211,610363,12876
0,408,20,242,2108,51,286,610363,17442
0,408,33,3819,2108,805,3957,610363,241500
0,408,34,109,2108,23,106,610363,6498
0,408,35,1105,2108,233,1078,610363,65823
0,409,20,10000,44,44,10000,15048,15048
0,411,11,10000,11,11,10000,3960,3960
0,415,30,10000,27,27,10000,8721,8721
0,416,2,4300,1135,488,4396,470662,206912
0,416,6,256,1135,29,173,470662,8120
0,416,7,1181,1135,134,817,470662,38458
0,416,52,3251,1135,369,3473,470662,163467
0,416,55,1013,1135,115,1141,470662,53705
0,178,20,10000,95,95,10000,32490,32490
0,179,20,10000,80,80,10000,27360,27360
0,418,33,10000,1121,1121,10000,336300,336300
0,419,73,10000,524,524,10000,159820,159820
0,420,13,8353,85,71,8337,29296,24424
0,420,16,1647,85,14,1663,29296,4872
0,422,73,10000,140,140,10000,42700,42700
0,423,40,10000,28,28,10000,10164,10164
0,427,29,10000,17,17,10000,5491,5491
0,426,10,10000,14,14,10000,3710,3710
0,428,20,5000,166,83,4640,61171,28386
0,428,21,5000,166,83,5360,61171,32785
0,429,20,10000,73,73,10000,24966,24966
0,430,20,10000,11,11,10000,3762,3762
0,431,1,1624,2223,361,1434,667115,95665
0,431,6,733,2223,163,684,667115,45640
0,431,7,895,2223,199,856,667115,57113
0,431,20,234,2223,52,267,667115,17784
0,431,29,4130,2223,918,4445,667115,296514
0,431,32,711,2223,158,718,667115,47874
0,431,33,886,2223,197,886,667115,59100
0,431,69,405,2223,90,366,667115,24390
0,431,70,382,2223,85,345,667115,23035
0,434,20,1033,242,25,974,87755,8550
0,434,23,8967,242,217,9026,87755,79205
0,435,8,10000,158,158,10000,40448,40448
0,436,51,10000,26,26,10000,13520,13520
0,438,30,10000,50,50,10000,16150,16150
0,439,8,8574,470,403,8546,120722,103168
0,439,9,1426,470,67,1454,120722,17554
0,443,30,10000,20,20,10000,6460,6460
0,444,23,10000,82,82,10000,29930,29930
0,446,55,10000,35,35,10000,16345,16345
0,450,51,10000,13,13,10000,6760,6760
0,451,20,8474,996,844,8417,342928,288648
0,451,21,723,996,72,829,342928,28440
0,451,29,371,996,37,348,342928,11951
0,451,30,432,996,43,405,342928,13889
0,453,20,10000,33,33,10000,11286,11286
0,459,7,10000,59,59,10000,16933,16933
0,461,60,10000,30,30,10000,14160,14160
0,463,19,10000,13,13,10000,4030,4030
0,464,19,10000,14,14,10000,4340,4340
0,467,33,10000,119,119,10000,35700,35700
0,469,19,10000,48,48,10000,14880,14880
0,470,29,10000,14,14,10000,4522,4522
0,471,23,5479,73,40,5959,24500,14600
0,471,26,4521,73,33,4041,24500,9900
0,472,11,10000,14,14,10000,5040,5040
0,474,68,10000,18,18,10000,5634,5634
0,475,51,10000,72,72,10000,37440,37440
0,477,20,10000,31,31,10000,10602,10602
0,478,19,10000,43,43,10000,13330,13330
0,485,12,6790,81,55,6905,30665,21175
0,485,23,3210,81,26,3095,30665,9490
0,180,30,10000,12,12,10000,3876,3876
0,181,30,10000,28,28,10000,9044,9044
0,185,30,7955,132,105,7290,46524,33915
0,185,55,2045,132,27,2710,46524,12609
0,487,30,10000,15,15,10000,4845,4845
0,488,30,10000,357,357,10000,115311,115311
0,188,6,6559,93,61,6383,26760,17080
0,188,7,108,93,1,107,26760,287
0,188,32,3333,93,31,3510,26760,9393
0,192,6,63,474,3,50,168748,840
0,192,7,506,474,24,408,168748,6888
0,192,29,6667,474,316,6049,168748,102068
0,192,30,527,474,25,479,168748,8075
0,192,55,1709,474,81,2242,168748,37827
0,192,56,527,474,25,773,168748,13050
0,195,29,1875,32,6,1376,14080,1938
0,195,55,8125,32,26,8624,14080,12142
0,196,29,10000,1,1,10000,323,323
0,492,24,10000,69,69,10000,22563,22563
0,493,1,10000,65,65,10000,17225,17225
0,495,1,361,1328,48,266,478636,12720
0,495,2,1898,1328,252,2232,478636,106848
0,495,7,3660,1328,486,2914,478636,139482
0,495,20,301,1328,40,286,478636,13680
0,495,21,806,1328,107,883,478636,42265
0,495,22,783,1328,104,691,478636,33072
0,495,30,218,1328,29,196,478636,9367
0,495,52,361,1328,48,444,478636,21264
0,495,55,1611,1328,214,2088,478636,99938
0,496,29,10000,10,10,10000,3230,3230
0,497,1,510,3018,154,525,777508,40810
0,497,8,9304,3018,2808,9246,777508,718848
0,497,13,109,3018,33,146,777508,11352
0,497,34,76,3018,23,84,777508,6498
0,498,23,10000,114,114,10000,41610,41610
0,503,20,10000,35,35,10000,11970,11970
0,504,8,10000,47,47,10000,12032,12032
0,508,9,3354,328,110,2964,97222,28820
0,508,10,1860,328,61,1663,97222,16165
0,508,20,3445,328,113,3975,97222,38646
0,508,29,518,328,17,565,97222,5491
0,508,33,823,328,27,833,97222,8100
0,509,1,10000,50,50,10000,13250,13250
0,511,68,10000,138,138,10000,43194,43194
0,514,7,2245,147,33,1954,48459,9471
0,514,20,7755,147,114,8046,48459,38988
0,515,20,8319,113,94,8397,38285,32148
0,515,30,1681,113,19,1603,38285,6137
0,516,9,705,298,21,586,93823,5502
0,516,10,705,298,21,593,93823,5565
0,516,11,1107,298,33,1266,93823,11880
0,516,20,4027,298,120,4374,93823,41040
0,516,32,1208,298,36,1163,93823,10908
0,516,34,2248,298,67,2017,93823,18928
0,520,19,10000,191,191,10000,59210,59210
0,521,20,8889,189,168,8944,64239,57456
0,521,29,1111,189,21,1056,64239,6783
0,522,68,10000,47,47,10000,14711,14711
0,525,20,10000,28,28,10000,9576,9576
0,527,30,10000,37,37,10000,11951,11951
0,530,12,10000,90,90,10000,34650,34650
0,531,12,10000,30,30,10000,11550,11550
0,532,8,10000,17,17,10000,4352,4352
0,535,12,10000,283,283,10000,108955,108955
0,536,30,10000,11,11,10000,3553,3553
0,204,8,753,5195,391,639,1567567,100096
0,204,9,291,5195,151,252,1567567,39562
0,204,10,3677,5195,1910,3229,1567567,506150
0,204,13,2589,5195,1345,2952,1567567,462680
0,204,15,458,5195,238,528,1567567,82824
0,204,16,350,5195,182,404,1567567,63336
0,204,17,69,5195,36,82,1567567,12780
0,204,18,96,5195,50,115,1567567,18100
0,204,19,139,5195,72,142,1567567,22320
0,204,20,258,5195,134,292,1567567,45828
0,204,23,445,5195,231,538,1567567,84315
0,204,24,38,5195,20,42,1567567,6540
0,204,28,69,5195,36,60,1567567,9468
0,204,29,40,5195,21,43,1567567,6783
0,204,34,728,5195,378,681,1567567,106785
0,206,13,10000,1,1,10000,344,344
0,538,29,10000,31,31,10000,10013,10013
0,540,36,10000,13,13,10000,4589,4589
0,541,10,10000,15,15,10000,3975,3975
0,543,33,10000,15,15,10000,4500,4500
0,544,15,10000,39,39,10000,13572,13572
0,545,55,10000,10,10,10000,4670,4670
0,549,29,10000,12,12,10000,3876,3876
0,552,68,10000,79,79,10000,24727,24727
0,554,7,10000,20,20,10000,5740,5740
0,555,34,10000,70,70,10000,19775,19775
0,557,1,723,401,29,696,110403,7685
0,557,7,2244,401,90,2340,110403,25830
0,557,8,2020,401,81,1878,110403,20736
0,557,10,1796,401,72,1728,110403,19080
0,557,33,898,401,36,978,110403,10800
0,557,34,2319,401,93,2380,110403,26273
0,560,20,10000,10,10,10000,3420,3420
0,561,7,10000,11,11,10000,3157,3157
0,562,68,10000,18,18,10000,5634,5634
0,563,6,2327,159,37,2195,47205,10360
0,563,7,2264,159,36,2189,47205,10332
0,563,19,4088,159,65,4269,47205,20150
0,563,32,1321,159,21,1348,47205,6363
0,566,6,260,924,24,213,315494,6720
0,566,19,1613,924,149,1464,315494,46190
0,566,20,3517,924,325,3523,315494,111150
0,566,21,920,924,85,1064,315494,33575
0,566,30,2478,924,229,2344,315494,73967
0,566,31,823,924,76,1045,315494,32984
0,566,32,390,924,36,346,315494,10908
0,565,34,10000,17,17,10000,4803,4803
0,568,1,19,9189,17,16,2890247,4505
0,568,7,1115,9189,1025,1018,2890247,294175
0,568,19,4261,9189,3915,4199,2890247,1213650
0,568,20,1442,9189,1325,1568,2890247,453150
0,568,22,2667,9189,2451,2697,2890247,779418
0,568,23,27,9189,25,32,2890247,9125
0,568,29,69,9189,63,70,2890247,20349
0,568,31,39,9189,36,54,2890247,15624
0,568,32,236,9189,217,227,2890247,65751
0,568,33,125,9189,115,119,2890247,34500
0,570,10,5370,162,87,5211,44242,23055
0,570,34,4630,162,75,4789,44242,21188
0,571,1,7143,3602,2573,6917,985719,681845
0,571,3,39,3602,14,38,985719,3710
0,571,4,153,3602,55,162,985719,15950
0,571,5,100,3602,36,144,985719,14184
0,571,6,672,3602,242,687,985719,67760
0,571,7,1632,3602,588,1712,985719,168756
0,571,32,192,3602,69,212,985719,20907
0,571,48,28,3602,10,59,985719,5860
0,571,49,25,3602,9,52,985719,5121
0,571,70,17,3602,6,16,985719,1626
0,573,30,10000,61,61,10000,19703,19703
0,575,10,7000,40,28,6864,10810,7420
