ID,Particle ID,Particle_Polygon_Area,Particle_Polygon_Length,Convex_Hull_Area,Convex_Hull_Length,Maximum_Dimension_Length,Maximum_Dimension_Angle,Paris_Factor,Area_Delta_Factor,Angularity,Min_Rect_Min_Length,Min_Rect_Min_Length_Angle,Min_Rect_Max_Length,Min_Rect_Max_Length_Angle,EncloseLengthDelta,FormIndex
8524,10692,812.515349954997,130.05224282608765,925.1225830020305,122.5868884446067,47.44969125806717,7.812424469839633,12.179694706672185,13.859089930211233,61.642184234287235,25.81541478996334,109.09999999999685,47.54923976958696,19.09999999999685,61.41100250600268,0.25061699195535836
8525,10693,122.17893218813452,41.42747749330691,126.0324855787278,40.81135983116336,13.089525138405532,6.4623753714330325,3.019343950764841,3.1540244472422363,3.7821542062275766,11.294082590888696,78.59999999999876,14.037238774374703,168.59999999999874,3.7821542062275766,0.03302954564106818
8526,10696,16.628679656440358,16.219982337536692,16.628679656440358,16.219982337536692,5.324555320336759,18.434948822922017,0.0,0.0,50.966037712315185,3.131380958786305,133.39999999999534,6.057423222753766,43.39999999999533,50.966037712315185,0.09015285228178169
8527,10698,14.107233047033631,14.281061567418158,14.107233047033631,14.281061567418158,4.0624776203397035,170.98914558644128,0.0,0.0,11.750296217661118,4.000000000000054,89.99999999999805,5.000000000000027,180.0,11.750296217661118,0.05316998559334565
8528,10700,1147.9150298036602,158.42489749839405,1375.6676317136817,146.98774924558103,54.50709917859943,145.05627107956508,15.562042838963817,19.840545336267294,44.76078649713776,37.31671536036952,64.39999999999964,54.77063602446521,154.39999999999964,41.49906943614406,0.41378935694078767
8529,10702,140.4451749774985,51.631168260672176,160.70405845398165,50.08878159928415,18.533155297526417,157.14785712226006,6.158611218485189,14.424762886819657,62.2062135380342,11.541604369785677,81.79999999999855,18.897924787256784,171.79999999999856,62.2062135380342,0.22002477108527646
8530,10704,875.540476220844,116.64408590879506,914.5619228302508,113.16879635870558,38.446912103522706,15.566418779957317,6.1417805294562475,4.456840965004583,9.739967008928417,29.84854683188427,77.49999999999882,37.54837733747627,167.49999999999883,9.739967008928417,0.06201256454934601
8531,10705,11.982233047033631,12.784698805006563,11.982233047033631,12.784698805006563,3.3028732988273575,68.37431759672181,0.0,0.0,3.6922303484982315,3.742640687119385,134.99999999999523,3.949747468305975,44.99999999999524,3.6922303484982315,0.023700373188515277
8532,10706,80.59314575050762,34.56335762582198,82.94669914110088,34.159841335620094,11.876630453832822,26.73575949159554,2.3625185271637648,2.9202897699007346,21.964624152773432,8.724375975182792,108.49999999999689,12.834975252412699,18.499999999996874,21.964624152773432,0.06115720034853194
8533,10718,2248.7581755541664,213.91445369523325,2537.2350198691065,195.09491659303328,73.11246937532148,80.06012845869778,19.292698580616946,12.828273286604066,41.440568557224644,43.903448876364365,178.59999999999263,73.29076700023771,88.59999999999253,38.87799728390406,0.18068406626549724
8534,10719,3866.602399051095,259.5279714428518,4077.4522727852473,246.2330337876921,98.59476767885997,13.107384623711337,10.798662917521392,5.453104611580886,18.973221387666772,60.57741661231017,87.89999999999817,96.18680170127585,177.89999999999824,18.973221387666772,0.09125134237992136
8535,10722,1112.9620490960976,135.56514218296044,1203.8015151901648,131.04291794752305,45.90532088190784,55.16519801701196,6.901897952620903,8.161955402508399,9.544181574615319,33.28862571597516,127.69999999999568,45.22941627232868,37.6999999999957,9.544181574615319,0.08380421711002514
8536,10723,51.71446609406726,26.532565862444162,52.46446609406726,26.388529519673884,7.900664323911332,147.41928925614818,1.091658727424671,1.4502711845381322,2.558956521112791,7.775911018049552,71.59999999999918,8.722858128890898,161.59999999999917,2.558956521112791,0.022496769063992665
8537,10724,318.99695167279503,70.96246410416816,330.5147186257614,69.30972567628878,25.391170935477458,31.509025009028633,4.76913856389651,3.6106197543795058,24.7558608216722,16.81775352533507,128.59999999999565,26.189315288232635,38.59999999999564,24.7558608216722,0.07471130373700895
8538,10726,1483.1091270347385,207.85544490588018,1705.7482143312657,199.32512994753085,91.44154952983223,40.30214858260272,8.559196685931965,15.011645686630064,187.35689061776776,26.932856354113056,121.19999999999611,91.27751399722356,31.199999999996088,187.3505545379638,0.4672980308659048
8539,10727,510.3400974233026,89.1327660630783,531.2720779386422,85.96140345622312,30.372779007580295,57.6378067033903,7.3785733581472375,4.101574738301912,19.737960778041604,21.69078311968289,161.49999999999358,30.863895643358198,71.49999999999359,19.737960778041604,0.07494066279792654
8540,10730,299.9650974233028,79.27919530553463,315.89707793864216,78.10889246518856,33.047238744046005,176.9814659475929,2.996593098199789,5.311278096083488,86.5447273395991,12.8193973414589,84.79999999999836,34.02256409138312,174.79999999999836,86.5447273395991,0.23928331375980066
8541,7042,2667.1446609406717,211.98771397270576,2778.720039738214,200.81750527089557,72.55350262908009,107.88250808091298,11.124736050019134,4.183326852552156,32.864471266963136,45.86491625602726,38.600000000000044,72.21855632609741,128.60000000000008,32.864471266963136,0.08909372292198348
8542,7047,2315.6708649529382,224.8095405186242,2682.544155877284,211.66790726637208,87.7595622151767,11.427531878794621,12.417218483399203,15.843067185275567,74.65015099096826,41.49633117636339,93.39999999999782,87.88981424946408,3.3999999999978083,67.2275275456172,0.4141985117501018
8543,10732,914.0848936032601,129.63426599088695,1001.0974567361831,124.30651018016135,49.426138247299434,46.371684080118555,8.571965865671729,9.51908993812658,53.00501439983889,26.15647068997145,149.39999999999435,49.128107607801354,59.39999999999435,52.79189615102624,0.1589185931178541
8544,10733,30.052854441715567,24.621236614287003,33.43413600817735,24.09901657275244,8.757100497933628,55.07635707228267,4.333953130062672,11.251116172739696,114.63650578009496,4.472738650115973,131.29999999999546,9.605478968192825,41.299999999995464,114.63650578009496,0.32296736398026743
8545,7052,2267.6290494805426,232.99812806863304,2459.3517677218592,221.93895174074038,99.7546045201316,17.67197995481823,9.96596247855718,8.454765486675857,103.51083770048858,36.32931886975057,122.59999999999602,97.5832859513238,32.59999999999601,103.51083770048858,0.2693226690748957
8546,7054,23.509961222902128,18.068937458287927,23.848349570550447,17.96406008296626,5.052163221232583,82.47204630016591,1.1676355438280146,1.4393403053284477,2.137630847374507,5.156854249492481,134.99999999999523,5.303300858899018,44.99999999999524,2.137630847374507,0.025635906151281567
