Size Fraction ID,Particle ID,Mineral ID,Volume%,Particle Area,Mineral Area,Weight%,Particle Weight,Mineral Weight
0,4,20,10000,38,38,10000,12996,12996
0,9,68,10000,298,298,10000,93274,93274
0,11,29,4633,177,82,4633,57171,26486
0,11,30,5367,177,95,5367,57171,30685
0,13,30,10000,89,89,10000,28747,28747
0,14,19,8861,202,179,8758,63356,55490
0,14,20,1139,202,23,1242,63356,7866
0,1,51,9409,609,573,9407,316752,297960
0,1,56,591,609,36,593,316752,18792
0,3,1,2143,196,42,1244,89482,11130
0,3,2,918,196,18,853,89482,7632
0,3,51,6939,196,136,7903,89482,70720
0,5,11,3438,64,22,3288,24090,7920
0,5,12,6563,64,42,6712,24090,16170
0,6,11,10000,34,34,10000,12240,12240
0,18,51,10000,25,25,10000,13000,13000
0,22,19,10000,890,890,10000,275900,275900
0,23,73,10000,605,605,10000,184525,184525
0,25,51,10000,54,54,10000,28080,28080
0,26,69,10000,11,11,10000,2981,2981
0,27,7,3216,199,64,2591,70880,18368
0,27,11,1407,199,28,1422,70880,10080
0,27,20,2513,199,50,2413,70880,17100
0,27,31,1960,199,39,2388,70880,16926
0,27,55,905,199,18,1186,70880,8406
0,28,20,10000,371,371,10000,126882,126882
0,30,6,198,809,16,172,260422,4480
0,30,20,470,809,38,499,260422,12996
0,30,21,445,809,36,546,260422,14220
0,30,29,2027,809,164,2034,260422,52972
0,30,30,4722,809,382,4738,260422,123386
0,30,33,1693,809,137,1578,260422,41100
0,30,68,445,809,36,433,260422,11268
0,31,31,10000,85,85,10000,36890,36890
0,33,55,10000,29,29,10000,13543,13543
0,34,1,8050,436,351,8068,115285,93015
0,34,9,1950,436,85,1932,115285,22270
0,36,20,10000,41,41,10000,14022,14022
0,37,6,1437,981,141,1353,291844,39480
0,37,7,112,981,11,108,291844,3157
0,37,8,347,981,34,298,291844,8704
0,37,29,1498,981,147,1627,291844,47481
0,37,32,3048,981,299,3104,291844,90597
0,37,33,2232,981,219,2251,291844,65700
0,37,34,367,981,36,348,291844,10170
0,37,35,958,981,94,910,291844,26555
0,39,10,4327,1084,469,3605,344795,124285
0,39,19,111,1084,12,108,344795,3720
0,39,20,240,1084,26,258,344795,8892
0,39,22,101,1084,11,101,344795,3498
0,39,23,4696,1084,509,5388,344795,185785
0,39,24,304,1084,33,313,344795,10791
0,39,37,221,1084,24,227,344795,7824
0,41,11,885,418,37,902,147663,13320
0,41,20,7608,418,318,7365,147663,108756
0,41,21,1077,418,45,1204,147663,17775
0,41,31,431,418,18,529,147663,7812
0,8,20,10000,88,88,10000,30096,30096
0,10,20,10000,14,14,10000,4788,4788
0,43,20,8631,263,227,8452,91854,77634
0,43,21,1369,263,36,1548,91854,14220
0,44,23,10000,20,20,10000,7300,7300
0,45,11,3661,478,175,3507,179655,63000
0,45,12,6339,478,303,6493,179655,116655
0,46,78,10000,28,28,10000,14028,14028
0,47,1,8927,1100,982,8904,292268,260230
0,47,7,164,1100,18,177,292268,5166
0,47,8,473,1100,52,455,292268,13312
0,47,34,436,1100,48,464,292268,13560
0,48,20,7879,330,260,7628,116570,88920
0,48,21,2121,330,70,2372,116570,27650
0,49,73,10000,507,507,10000,154635,154635
0,12,2,1564,179,28,1380,85998,11872
0,12,7,279,179,5,167,85998,1435
0,12,51,3464,179,62,3749,85998,32240
0,12,52,2402,179,43,2215,85998,19049
0,12,56,2291,179,41,2489,85998,21402
0,16,7,1944,72,14,1221,32906,4018
0,16,51,4722,72,34,5373,32906,17680
0,16,55,3333,72,24,3406,32906,11208
0,17,34,10000,24,24,10000,6780,6780
0,19,34,10000,29,29,10000,8193,8193
0,21,34,10000,141,141,10000,39833,39833
0,52,11,10000,200,200,10000,72000,72000
0,54,11,7570,284,215,7664,100998,77400
0,54,20,2430,284,69,2336,100998,23598
0,55,1,2873,362,104,2222,124038,27560
0,55,2,2265,362,82,2803,124038,34768
0,55,7,3204,362,116,2684,124038,33292
0,55,51,608,362,22,922,124038,11440
0,55,52,884,362,32,1143,124038,14176
0,55,55,166,362,6,226,124038,2802
0,56,1,2381,210,50,2025,65430,13250
0,56,6,1286,210,27,1155,65430,7560
0,56,7,3286,210,69,3027,65430,19803
0,56,32,1857,210,39,1806,65430,11817
0,56,51,1190,210,25,1987,65430,13000
0,57,11,6608,973,643,6411,361046,231480
0,57,12,2323,973,226,2410,361046,87010
0,57,33,370,973,36,299,361046,10800
0,57,55,699,973,68,880,361046,31756
0,59,51,10000,40,40,10000,20800,20800
0,60,9,10000,28,28,10000,7336,7336
0,62,1,3755,815,306,3731,217331,81090
0,62,6,479,815,39,502,217331,10920
0,62,7,442,815,36,475,217331,10332
0,62,9,5067,815,413,4979,217331,108206
0,62,30,258,815,21,312,217331,6783
0,63,11,2794,1174,328,2893,408154,118080
0,63,20,7087,1174,832,6971,408154,284544
0,63,21,119,1174,14,135,408154,5530
0,64,20,10000,144,144,10000,49248,49248
0,29,11,6207,58,36,6048,21430,12960
0,29,12,3793,58,22,3952,21430,8470
0,32,12,10000,99,99,10000,38115,38115
0,66,19,10000,13,13,10000,4030,4030
0,68,11,10000,57,57,10000,20520,20520
0,69,10,10000,175,175,10000,46375,46375
0,70,7,1110,775,86,1023,241304,24682
0,70,19,6632,775,514,6603,241304,159340
0,70,20,877,775,68,964,241304,23256
0,70,22,1381,775,107,1410,241304,34026
0,72,51,5528,161,89,5603,82599,46280
0,72,55,1429,161,23,1300,82599,10741
0,72,57,3043,161,49,3097,82599,25578
0,71,30,10000,11,11,10000,3553,3553
0,73,6,5500,100,55,5304,29035,15400
0,73,32,4500,100,45,4696,29035,13635
0,74,51,10000,11,11,10000,5720,5720
0,75,1,8142,226,184,8142,59890,48760
0,75,3,1858,226,42,1858,59890,11130
0,76,20,6053,456,276,6188,152532,94392
0,76,29,3947,456,180,3812,152532,58140
0,77,1,7927,521,413,7802,140287,109445
0,77,6,422,521,22,439,140287,6160
0,77,7,1651,521,86,1759,140287,24682
0,78,11,7631,249,190,7564,90433,68400
0,78,20,964,249,24,908,90433,8208
0,78,21,1406,249,35,1529,90433,13825
0,80,1,10000,89,89,10000,23585,23585
0,81,11,9633,982,946,9609,354420,340560
0,81,12,367,982,36,391,354420,13860
0,82,1,10000,281,281,10000,74465,74465
0,35,6,39,258,1,32,88863,280
0,35,20,4574,258,118,4541,88863,40356
0,35,29,2597,258,67,2435,88863,21641
0,35,30,1628,258,42,1527,88863,13566
0,35,31,1163,258,30,1465,88863,13020
0,42,6,305,491,15,257,163443,4200
0,42,20,3727,491,183,3829,163443,62586
0,42,29,1527,491,75,1482,163443,24225
0,42,30,1955,491,96,1897,163443,31008
0,42,31,733,491,36,956,163443,15624
0,42,33,1752,491,86,1579,163443,25800
0,50,6,10000,1,1,10000,280,280
0,84,10,10000,11,11,10000,2915,2915
0,85,23,10000,30,30,10000,10950,10950
0,86,33,924,595,55,555,297364,16500
0,86,51,8538,595,508,8883,297364,264160
0,86,56,538,595,32,562,297364,16704
0,88,1,10000,198,198,10000,52470,52470
0,89,12,9153,1004,919,9241,382885,353815
0,89,20,847,1004,85,759,382885,29070
0,91,77,10000,52,52,10000,20800,20800
0,93,8,10000,64,64,10000,16384,16384
0,94,20,5584,154,86,5227,56272,29412
0,94,21,4416,154,68,4773,56272,26860
0,95,1,9527,507,483,9489,134883,127995
0,95,7,473,507,24,511,134883,6888
0,96,11,10000,43,43,10000,15480,15480
0,98,8,320,3251,104,262,1015668,26624
0,98,11,3264,3251,1061,3761,1015668,381960
0,98,20,209,3251,68,229,1015668,23256
0,98,21,62,3251,20,78,1015668,7900
0,98,29,357,3251,116,369,1015668,37468
0,98,30,1547,3251,503,1600,1015668,162469
0,98,31,43,3251,14,60,1015668,6076
0,98,69,2353,3251,765,2041,1015668,207315
0,98,70,1846,3251,600,1601,1015668,162600
0,100,7,1545,1068,165,1427,331741,47355
0,100,19,5627,1068,601,5616,331741,186310
0,100,20,796,1068,85,876,331741,29070
0,100,22,2032,1068,217,2080,331741,69006
0,101,1,114,4473,51,103,1313975,13515
0,101,6,586,4473,262,558,1313975,73360
0,101,7,317,4473,142,310,1313975,40754
0,101,8,2229,4473,997,1942,1313975,255232
0,101,9,657,4473,294,586,1313975,77028
0,101,20,559,4473,250,651,1313975,85500
0,101,21,168,4473,75,225,1313975,29625
0,101,22,65,4473,29,70,1313975,9222
0,101,25,127,4473,57,137,1313975,17955
0,101,29,984,4473,440,1082,1313975,142120
0,101,30,608,4473,272,669,1313975,87856
0,101,32,1587,4473,710,1637,1313975,215130
0,101,33,1804,4473,807,1843,1313975,242100
0,101,34,69,4473,31,67,1313975,8758
0,101,35,125,4473,56,120,1313975,15820
0,102,33,10000,14,14,10000,4200,4200
0,103,2,3091,372,115,3076,158513,48760
0,103,20,1129,372,42,906,158513,14364
0,103,52,5618,372,209,5841,158513,92587
0,103,55,161,372,6,177,158513,2802
0,104,51,8710,93,81,8705,48384,42120
0,104,57,1290,93,12,1295,48384,6264
0,105,10,5968,253,151,5814,68830,40015
0,105,34,4032,253,102,4186,68830,28815
0,106,30,10000,31,31,10000,10013,10013
0,108,20,10000,349,349,10000,119358,119358
0,109,56,10000,20,20,10000,10440,10440
0,111,11,10000,64,64,10000,23040,23040
0,112,20,9118,737,672,8961,256474,229824
0,112,21,543,737,40,616,256474,15800
0,112,31,339,737,25,423,256474,10850
0,113,23,4928,69,34,5202,23855,12410
0,113,24,5072,69,35,4798,23855,11445
0,114,1,10000,20,20,10000,5300,5300
0,51,20,3436,911,313,3329,321572,107046
0,51,29,1987,911,181,1818,321572,58463
0,51,31,2470,911,225,3037,321572,97650
0,51,32,340,911,31,292,321572,9393
0,51,33,1372,911,125,1166,321572,37500
0,51,45,395,911,36,358,321572,11520
0,58,20,548,73,4,614,22275,1368
0,58,32,9452,73,69,9386,22275,20907
0,116,8,10000,15,15,10000,3840,3840
0,119,19,10000,46,46,10000,14260,14260
0,120,20,3690,187,69,3361,70208,23598
0,120,21,6310,187,118,6639,70208,46610
0,121,1,6522,552,360,6405,148942,95400
0,121,6,344,552,19,357,148942,5320
0,121,7,2029,552,112,2158,148942,32144
0,121,9,525,552,29,510,148942,7598
0,121,10,580,552,32,569,148942,8480
0,122,13,10000,10,10,10000,3440,3440
0,123,1,7143,56,40,6595,16072,10600
0,123,20,2857,56,16,3405,16072,5472
0,124,10,2161,199,43,1746,65247,11395
0,124,13,5477,199,109,5747,65247,37496
0,124,15,1608,199,32,1707,65247,11136
0,124,16,754,199,15,800,65247,5220
0,61,19,7020,1406,987,6845,447012,305970
0,61,20,2312,1406,325,2487,447012,111150
0,61,22,669,1406,94,669,447012,29892
0,65,7,4023,87,35,3839,26165,10045
0,65,19,5977,87,52,6161,26165,16120
0,126,20,10000,74,74,10000,25308,25308
0,127,7,295,1219,36,322,320482,10332
0,127,9,9147,1219,1115,9115,320482,292130
0,127,10,558,1219,68,562,320482,18020
0,128,57,10000,10,10,10000,5220,5220
0,130,2,1070,963,103,1225,356533,43672
0,130,6,291,963,28,220,356533,7840
0,130,7,280,963,27,217,356533,7749
0,130,25,1994,963,192,1696,356533,60480
0,130,29,1423,963,137,1241,356533,44251
0,130,30,1973,963,190,1721,356533,61370
0,130,32,332,963,32,272,356533,9696
0,130,51,405,963,39,569,356533,20280
0,130,55,592,963,57,747,356533,26619
0,130,60,1641,963,158,2092,356533,74576
0,131,20,5157,541,279,4848,196820,95418
0,131,21,4307,541,233,4676,196820,92035
0,131,29,536,541,29,476,196820,9367
0,132,19,10000,36,36,10000,11160,11160
0,134,25,200,1797,36,189,599165,11340
0,134,29,1914,1797,344,1854,599165,111112
0,134,30,7056,1797,1268,6836,599165,409564
0,134,31,551,1797,99,717,599165,42966
0,134,48,39,1797,7,68,599165,4102
0,134,55,239,1797,43,335,599165,20081
0,136,20,7833,120,94,8032,40026,32148
0,136,32,2167,120,26,1968,40026,7878
0,137,11,1615,322,52,1497,125084,18720
0,137,12,3820,322,123,3786,125084,47355
0,137,21,3634,322,117,3695,125084,46215
0,137,23,435,322,14,409,125084,5110
0,137,51,124,322,4,166,125084,2080
0,137,55,373,322,12,448,125084,5604
0,138,7,3617,141,51,3066,47747,14637
0,138,19,2837,141,40,2597,47747,12400
0,138,29,851,141,12,812,47747,3876
0,138,52,2695,141,38,3526,47747,16834
0,139,51,8128,390,317,8288,198899,164840
0,139,52,974,390,38,846,198899,16834
0,139,55,487,390,19,446,198899,8873
0,139,56,410,390,16,420,198899,8352
0,140,19,2729,1627,444,2507,548967,137640
0,140,20,3675,1627,598,3725,548967,204516
0,140,21,1008,1627,164,1180,548967,64780
0,140,23,885,1627,144,957,548967,52560
0,140,30,1703,1627,277,1630,548967,89471
0,141,55,10000,16,16,10000,7472,7472
0,143,20,8817,1065,939,8862,362358,321138
0,143,21,338,1065,36,392,362358,14220
0,143,33,845,1065,90,745,362358,27000
0,146,1,10000,33,33,10000,8745,8745
0,150,7,294,3234,95,253,1078211,27265
0,150,19,1531,3234,495,1423,1078211,153450
0,150,20,6085,3234,1968,6242,1078211,673056
0,150,22,223,3234,72,212,1078211,22896
0,150,29,1407,3234,455,1363,1078211,146965
0,150,31,223,3234,72,290,1078211,31248
0,150,32,238,3234,77,216,1078211,23331
0,151,4,280,1251,35,246,413153,10150
0,151,7,663,1251,83,577,413153,23821
0,151,11,240,1251,30,261,413153,10800
0,151,20,3429,1251,429,3551,413153,146718
0,151,21,927,1251,116,1109,413153,45820
0,151,22,240,1251,30,231,413153,9540
0,151,29,2526,1251,316,2470,413153,102068
0,151,32,1695,1251,212,1555,413153,64236
0,152,23,8148,135,110,8308,48325,40150
0,152,24,1852,135,25,1692,48325,8175
0,153,68,10000,124,124,10000,38812,38812
0,154,20,10000,91,91,10000,31122,31122
0,156,20,8178,1734,1418,6965,696314,484956
0,156,31,127,1734,22,137,696314,9548
0,156,46,1494,1734,259,2604,696314,181300
0,156,48,202,1734,35,295,696314,20510
0,157,8,299,2506,75,285,674650,19200
0,157,10,7139,2506,1789,7027,674650,474085
0,157,34,2562,2506,642,2688,674650,181365
0,158,68,10000,469,469,10000,146797,146797
0,159,19,10000,19,19,10000,5890,5890
0,160,68,10000,780,780,10000,244140,244140
0,161,8,3825,1200,459,3489,336832,117504
0,161,9,1467,1200,176,1369,336832,46112
0,161,25,633,1200,76,711,336832,23940
0,161,29,500,1200,60,575,336832,19380
0,161,30,883,1200,106,1016,336832,34238
0,161,33,2100,1200,252,2244,336832,75600
0,161,34,592,1200,71,595,336832,20058
0,162,1,2668,416,111,2260,130152,29415
0,162,3,1611,416,67,1364,130152,17755
0,162,7,529,416,22,485,130152,6314
0,162,11,4375,416,182,5034,130152,65520
0,162,19,361,416,15,357,130152,4650
0,162,20,457,416,19,499,130152,6498
0,163,1,10000,49,49,10000,12985,12985
0,164,12,10000,35,35,10000,13475,13475
0,166,46,10000,66,66,10000,46200,46200
0,167,8,2744,532,146,2194,170346,37376
0,167,19,1579,532,84,1529,170346,26040
0,167,23,4135,532,220,4714,170346,80300
0,167,24,677,532,36,691,170346,11772
0,167,30,865,532,46,872,170346,14858
0,169,11,3266,297,97,3398,102775,34920
0,169,13,4613,297,137,4586,102775,47128
0,169,20,1414,297,42,1398,102775,14364
0,169,32,707,297,21,619,102775,6363
0,171,20,10000,326,326,10000,111492,111492
0,172,1,135,4808,65,104,1648488,17225
0,172,2,177,4808,85,219,1648488,36040
0,172,7,607,4808,292,508,1648488,83804
0,172,19,270,4808,130,244,1648488,40300
0,172,20,7843,4808,3771,7823,1648488,1289682
0,172,21,383,4808,184,441,1648488,72680
0,172,22,208,4808,100,193,1648488,31800
0,172,24,133,4808,64,127,1648488,20928
0,172,52,42,4808,20,54,1648488,8860
0,172,55,131,4808,63,178,1648488,29421
0,172,56,71,4808,34,108,1648488,17748
0,174,33,10000,597,597,10000,179100,179100
0,175,8,5975,241,144,5314,69372,36864
0,175,15,1909,241,46,2308,69372,16008
0,175,16,1037,241,25,1254,69372,8700
0,175,33,1079,241,26,1124,69372,7800
0,177,30,10000,10,10,10000,3230,3230
0,178,1,10000,406,406,10000,107590,107590
0,179,29,10000,21,21,10000,6783,6783
0,180,82,10000,20,20,10000,12140,12140
0,181,8,10000,136,136,10000,34816,34816
0,182,51,6247,477,298,6352,243946,154960
0,182,55,1761,477,84,1608,243946,39228
0,182,57,818,477,39,835,243946,20358
0,182,58,1174,477,56,1205,243946,29400
0,183,20,9304,230,214,9418,77708,73188
0,183,34,696,230,16,582,77708,4520
0,67,30,79,758,6,90,214378,1938
0,67,34,9921,758,752,9910,214378,212440
0,79,34,10000,97,97,10000,27403,27403
0,83,34,10000,34,34,10000,9605,9605
0,185,55,10000,27,27,10000,12609,12609
0,186,51,10000,41,41,10000,21320,21320
0,87,2,199,1907,38,288,560319,16112
0,87,6,598,1907,114,570,560319,31920
0,87,7,6995,1907,1334,6833,560319,382858
0,87,13,5,1907,1,6,560319,344
0,87,19,236,1907,45,249,560319,13950
0,87,22,430,1907,82,465,560319,26076
0,87,23,105,1907,20,130,560319,7300
0,87,32,1274,1907,243,1314,560319,73629
0,87,70,157,1907,30,145,560319,8130
0,92,7,1461,527,77,1218,181485,22099
0,92,11,892,527,47,932,181485,16920
0,92,13,5769,527,304,5762,181485,104576
0,92,14,1537,527,81,1696,181485,30780
0,92,21,342,527,18,392,181485,7110
0,188,29,873,1706,149,587,819585,48127
0,188,30,539,1706,92,363,819585,29716
0,188,51,5909,1706,1008,6395,819585,524160
0,188,55,2245,1706,383,2182,819585,178861
0,188,57,252,1706,43,274,819585,22446
0,188,58,182,1706,31,199,819585,16275
0,189,1,685,6425,440,549,2123294,116600
0,189,2,135,6425,87,174,2123294,36888
0,189,6,904,6425,581,766,2123294,162680
0,189,7,828,6425,532,719,2123294,152684
0,189,9,623,6425,400,494,2123294,104800
0,189,11,42,6425,27,46,2123294,9720
0,189,13,1885,6425,1211,1962,2123294,416584
0,189,15,45,6425,29,48,2123294,10092
0,189,20,599,6425,385,620,2123294,131670
0,189,21,82,6425,53,99,2123294,20935
0,189,22,121,6425,78,117,2123294,24804
0,189,23,107,6425,69,119,2123294,25185
0,189,29,103,6425,66,100,2123294,21318
0,189,30,1743,6425,1120,1704,2123294,361760
0,189,32,671,6425,431,615,2123294,130593
0,189,33,109,6425,70,99,2123294,21000
0,189,37,40,6425,26,40,2123294,8476
0,189,40,37,6425,24,41,2123294,8712
0,189,51,54,6425,35,86,2123294,18200
0,189,52,73,6425,47,98,2123294,20821
0,189,55,865,6425,556,1223,2123294,259652
0,189,56,34,6425,22,54,2123294,11484
0,189,57,44,6425,28,69,2123294,14616
0,189,64,168,6425,108,160,2123294,34020
0,97,19,3412,592,202,3181,196828,62620
0,97,20,5980,592,354,6151,196828,121068
0,97,23,608,592,36,668,196828,13140
0,99,19,7302,467,341,7090,149101,105710
0,99,20,2420,467,113,2592,149101,38646
0,99,23,278,467,13,318,149101,4745
0,192,6,10000,60,60,10000,16800,16800
0,193,68,10000,392,392,10000,122696,122696
0,195,23,10000,101,101,10000,36865,36865
0,197,19,972,319,31,659,145841,9610
0,197,21,1160,319,37,1002,145841,14615
0,197,51,2602,319,83,2959,145841,43160
0,197,55,5266,319,168,5380,145841,78456
0,198,51,8189,127,104,8183,66086,54080
0,198,56,1811,127,23,1817,66086,12006
0,200,51,10000,12,12,10000,6240,6240
0,201,20,4689,305,143,4908,99644,48906
0,201,22,852,305,26,830,99644,8268
0,201,33,4131,305,126,3794,99644,37800
0,201,55,328,305,10,469,99644,4670
0,202,33,10000,277,277,10000,83100,83100
0,203,33,10000,50,50,10000,15000,15000
0,206,11,628,2626,165,649,914735,59400
0,206,13,4619,2626,1213,4562,914735,417272
0,206,15,510,2626,134,510,914735,46632
0,206,16,274,2626,72,274,914735,25056
0,206,19,937,2626,246,834,914735,76260
0,206,20,423,2626,111,415,914735,37962
0,206,21,312,2626,82,354,914735,32390
0,206,23,2053,2626,539,2151,914735,196735
0,206,24,187,2626,49,175,914735,16023
0,206,55,57,2626,15,77,914735,7005
0,207,20,10000,105,105,10000,35910,35910
0,208,7,2908,141,41,2751,42767,11767
0,208,19,7092,141,100,7249,42767,31000
0,209,19,8309,556,462,7551,189675,143220
0,209,20,540,556,30,541,189675,10260
0,209,48,953,556,53,1637,189675,31058
0,209,55,198,556,11,271,189675,5137
0,210,10,7200,1175,846,6970,321669,224190
0,210,25,613,1175,72,705,321669,22680
0,210,29,306,1175,36,361,321669,11628
0,210,32,306,1175,36,339,321669,10908
0,210,34,1574,1175,185,1625,321669,52263
0,211,7,4844,192,93,4415,60461,26691
0,211,19,2240,192,43,2205,60461,13330
0,211,23,2917,192,56,3381,60461,20440
0,212,20,10000,52,52,10000,17784,17784
0,214,11,9845,2323,2287,9834,837180,823320
0,214,12,155,2323,36,166,837180,13860
0,215,29,7692,4367,3359,7766,1397026,1084957
0,215,30,801,4367,350,809,1397026,113050
0,215,32,144,4367,63,137,1397026,19089
0,215,33,1351,4367,590,1267,1397026,177000
0,215,48,11,4367,5,21,1397026,2930
0,217,11,8904,73,65,8069,29000,23400
0,217,46,1096,73,8,1931,29000,5600
0,107,8,233,7939,185,186,2541004,47360
0,107,10,2415,7939,1917,1999,2541004,508005
0,107,13,16,7939,13,18,2541004,4472
0,107,19,1644,7939,1305,1592,2541004,404550
0,107,20,766,7939,608,818,2541004,207936
0,107,22,324,7939,257,322,2541004,81726
0,107,23,3628,7939,2880,4137,2541004,1051200
0,107,24,520,7939,413,531,2541004,135051
0,107,25,8,7939,6,7,2541004,1890
0,107,28,203,7939,161,167,2541004,42343
0,107,29,23,7939,18,23,2541004,5814
0,107,30,15,7939,12,15,2541004,3876
0,107,32,28,7939,22,26,2541004,6666
0,107,34,151,7939,120,133,2541004,33900
0,107,35,28,7939,22,24,2541004,6215
0,115,10,5833,12,7,5408,3430,1855
0,115,25,4167,12,5,4592,3430,1575
0,117,10,630,397,25,481,137597,6625
0,117,11,1310,397,52,1360,137597,18720
0,117,19,1209,397,48,1081,137597,14880
0,117,20,957,397,38,944,137597,12996
0,117,22,554,397,22,508,137597,6996
0,117,23,5340,397,212,5624,137597,77380
0,219,68,10000,1443,1443,10000,451659,451659
0,220,11,10000,24,24,10000,8640,8640
0,221,33,10000,27,27,10000,8100,8100
0,125,11,8760,250,219,8815,89442,78840
0,125,20,1240,250,31,1185,89442,10602
0,129,11,10000,11,11,10000,3960,3960
0,226,20,6724,409,275,6880,136707,94050
0,226,22,1394,409,57,1326,136707,18126
0,226,29,1467,409,60,1418,136707,19380
0,226,32,416,409,17,377,136707,5151
0,228,19,10000,40,40,10000,12400,12400
0,229,13,10000,43,43,10000,14792,14792
0,230,11,10000,168,168,10000,60480,60480
0,235,1,1152,521,60,899,176843,15900
0,235,2,2668,521,139,3333,176843,58936
0,235,6,403,521,21,332,176843,5880
0,235,7,1401,521,73,1185,176843,20951
0,235,30,845,521,44,804,176843,14212
0,235,32,2111,521,110,1885,176843,33330
0,235,33,691,521,36,611,176843,10800
0,235,52,729,521,38,952,176843,16834
0,242,1,10000,64,64,10000,16960,16960
0,248,52,10000,45,45,10000,19935,19935
0,249,51,10000,41,41,10000,21320,21320
0,250,12,10000,196,196,10000,75460,75460
0,251,34,10000,318,318,10000,89835,89835
0,252,30,10000,53,53,10000,17119,17119
0,253,13,10000,62,62,10000,21328,21328
0,255,10,2183,339,74,1797,109125,19610
0,255,13,3422,339,116,3657,109125,39904
0,255,14,708,339,24,836,109125,9120
0,255,15,973,339,33,1052,109125,11484
0,255,20,855,339,29,909,109125,9918
0,255,32,1858,339,63,1749,109125,19089
0,256,77,10000,75,75,10000,30000,30000
0,257,51,8182,99,81,8336,50526,42120
0,257,55,1818,99,18,1664,50526,8406
0,258,24,10000,121,121,10000,39567,39567
0,259,25,10000,210,210,10000,66150,66150
0,260,11,10000,13,13,10000,4680,4680
0,264,51,10000,16,16,10000,8320,8320
0,265,11,7388,605,447,7257,221750,160920
0,265,12,2612,605,158,2743,221750,60830
0,266,46,799,438,35,1090,224804,24500
0,266,78,8265,438,362,8068,224804,181362
0,266,79,936,438,41,843,224804,18942
0,268,1,10000,187,187,10000,49555,49555
0,269,20,7000,130,91,7119,43719,31122
0,269,29,3000,130,39,2881,43719,12597
0,270,7,5818,495,288,5590,147874,82656
0,270,19,1535,495,76,1593,147874,23560
0,270,22,2646,495,131,2817,147874,41658
0,271,19,2289,83,19,2210,26647,5890
0,271,20,4217,83,35,4492,26647,11970
0,271,32,3494,83,29,3298,26647,8787
0,273,25,10000,50,50,10000,15750,15750
0,275,19,4444,63,28,4203,20650,8680
0,275,20,5556,63,35,5797,20650,11970
0,135,20,7857,966,759,7952,326439,259578
0,135,29,2143,966,207,2048,326439,66861
0,145,20,10000,64,64,10000,21888,21888
0,278,73,10000,181,181,10000,55205,55205
0,279,23,10000,21,21,10000,7665,7665
0,281,30,9211,304,280,9233,97952,90440
0,281,68,789,304,24,767,97952,7512
0,282,46,10000,59,59,10000,41300,41300
0,283,11,10000,123,123,10000,44280,44280
0,284,8,8634,322,278,8550,83235,71168
0,284,22,280,322,9,344,83235,2862
0,284,28,1087,322,35,1106,83235,9205
0,285,20,10000,56,56,10000,19152,19152
0,286,55,10000,23,23,10000,10741,10741
0,288,51,10000,106,106,10000,55120,55120
0,289,19,4920,250,123,4622,82499,38130
0,289,20,4880,250,122,5058,82499,41724
0,289,59,200,250,5,321,82499,2645
0,291,11,2174,115,25,2262,39780,9000
0,291,20,7826,115,90,7738,39780,30780
0,292,33,10000,11,11,10000,3300,3300
0,147,34,10000,347,347,10000,98028,98028
0,155,34,10000,16,16,10000,4520,4520
0,165,34,10000,150,150,10000,42375,42375
0,294,11,10000,12,12,10000,4320,4320
0,295,7,4378,217,95,4504,60540,27265
0,295,10,3134,217,68,2977,60540,18020
0,295,35,2488,217,54,2520,60540,15255
0,296,12,5652,69,39,5783,25965,15015
0,296,23,4348,69,30,4217,25965,10950
0,297,23,10000,59,59,10000,21535,21535
0,168,29,10000,52,52,10000,16796,16796
0,173,21,664,512,34,816,164615,13430
0,173,29,2871,512,147,2884,164615,47481
0,173,30,1543,512,79,1550,164615,25517
0,173,33,1035,512,53,966,164615,15900
0,173,68,3887,512,199,3784,164615,62287
0,176,12,8056,36,29,7735,14434,11165
0,176,55,1944,36,7,2265,14434,3269
0,184,12,10000,15,15,10000,5775,5775
0,299,29,10000,57,57,10000,18411,18411
0,300,12,235,980,23,247,358160,8855
0,300,23,9765,980,957,9753,358160,349305
0,301,13,10000,21,21,10000,7224,7224
0,302,29,10000,39,39,10000,12597,12597
0,303,20,10000,36,36,10000,12312,12312
0,304,30,10000,28,28,10000,9044,9044
0,306,68,10000,251,251,10000,78563,78563
0,187,33,10000,32,32,10000,9600,9600
0,190,33,10000,97,97,10000,29100,29100
0,191,33,10000,38,38,10000,11400,11400
0,308,11,10000,291,291,10000,104760,104760
0,309,1,10000,216,216,10000,57240,57240
0,310,11,10000,171,171,10000,61560,61560
0,312,19,2074,376,78,1918,126096,24180
0,312,20,7926,376,298,8082,126096,101916
0,313,20,10000,35,35,10000,11970,11970
0,314,20,10000,136,136,10000,46512,46512
0,315,20,10000,62,62,10000,21204,21204
0,316,51,10000,58,58,10000,30160,30160
0,318,59,10000,11,11,10000,5819,5819
0,319,7,10000,13,13,10000,3731,3731
0,322,51,10000,24,24,10000,12480,12480
0,323,19,2086,163,34,1903,55383,10540
0,323,23,4294,163,70,4613,55383,25550
0,323,24,3620,163,59,3484,55383,19293
0,326,20,10000,32,32,10000,10944,10944
0,327,20,3086,405,125,2596,164683,42750
0,327,21,3062,405,124,2974,164683,48980
0,327,23,296,405,12,266,164683,4380
0,327,51,617,405,25,789,164683,13000
0,327,55,2938,405,119,3375,164683,55573
0,329,20,10000,215,215,10000,73530,73530
